name,LCD_x_[A],LCD_y_[A],LCD_z_[A],GCD_x_[A],GCD_y_[A],GCD_z_[A],PLD_x_[A],PLD_y_[A],PLD_z_[A],unitcell_vol_[Aˆ3],ASA_[mˆ2/g],AV_A^3,AV_Volume_fraction,node_connectivity,linker_length_[A],node_length_[A],linker_mass_[amu],node_mass_[amu],node_metal_mass_[amu],topology,cell_a_length_[A],cell_b_length_[A],cell_c_length_[A],alpha_[deg],beta_[deg],gamma_[deg],density,volume,number_of_vertices,number_of_edges,number_of_carbons_per_primitive_cell,number_of_hydrogens_per_primitive_cell,number_of_nitrogens_per_primitive_cell,number_of_oxygens_per_primitive_cell,formula,kx,ky,kz
SR_pyo_v1-3c_pyrrole_Ch_v2-3c_B_Ch_v3-3c_Cu_imadazoline_Ch_2B_4Br_Ch_1x1x1,38.04226,36.04712,38.04226,36.04712,36.04712,38.03143,38.04226,35.40887,37.93957,208589.0,2752.6,178878.0,0.85756,2,39.07613079137638,0.0,7713.943,63.54600000000001,63.54600000000001,pyo,59.29865,59.211909999999996,59.407340000000005,89.96387,90.02003,90.16893,0.25778,208589.27315999998,1032.0,1531.0,576,84,60,0,Cu24 H84 C576 Br288 N60,0.0142,0.023780000000000003,0.013030000000000002
SR_hec_v1-3c_B_Ch_v2-3c_Cu_imadazoline_Ch_1B_2SH_Ch_ntn_edge_1x1x1,39.8966,21.200779999999998,39.8966,21.5224,21.37237,39.63084,39.31836,21.5224,39.31836,166254.0,5051.42,135081.0,0.8125,2,26.99221103942952,0.0,1688.221,63.54600000000001,63.54600000000001,hec,55.20205,55.192209999999996,54.56888000000001,90.28116999999999,90.09602,89.85573000000001,0.19643,166253.51455999998,1584.0,2161.0,792,480,144,0,Cu72 H480 C792 S96 N144,0.06021,0.05619,0.056870000000000004
SR_kle_v1-3c_triazine_Ch_v2-12c_Zr_1_Ch_v3-3c_triazine_Ch_ntn_edge_1B_2CN_Ch_1x1x1,14.62829,4.06886,14.19266,4.86218,4.86218,14.62805,14.62805,4.66003,13.01015,55144.6,3389.1,16398.9,0.29738000000000003,12,18.91794574250989,5.753644020172085,836.615,679.368,91.224,kle,38.02967,38.14017,38.01875,90.01691,90.03296,89.99924,0.81384,55144.590220000006,2016.0,2981.0,1104,248,360,256,Zr48 H248 C1104 N360 O256,0.15686,0.19715,0.15471
SR_gwg_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_1B_2furan_Ch_1x2x1,15.407079999999999,11.56306,15.407079999999999,12.06728,12.06728,15.1651,15.1651,11.60443,15.383320000000001,30809.3,5413.23,22633.7,0.73464,4,32.98103133612112,2.374454171090695,1084.868,127.09200000000001,63.54600000000001,gwg,31.18945,39.11594,27.399559999999997,90.6447,112.81613999999999,90.12516,0.26128,30809.29003,216.0,326.0,124,48,4,36,Cu8 H96 C248 N8 O72,0.1834,0.08152000000000001,0.13251
SR_lwg_v1-4c_V_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_ntn_edge_2x2x1,12.298680000000001,4.87694,12.298680000000001,6.5936,4.86954,12.14225,11.26454,6.5936,11.26454,36870.7,3623.25,14286.7,0.38748,4,16.952447353845464,2.0855700242391784,802.61,101.884,50.942,lwg,37.96461,37.96521,25.58097,90.00055,90.00015,89.99695,0.72518,36870.724760000005,1312.0,1936.0,704,288,0,256,V64 H288 C704 O256,1.05647,1.7965200000000001,1.51606
SR_fva_v1-4c_bicyclooctane_Ch_v2-4c_Cd_1_Ch_1B_2indole_Ch_1x1x1,43.18848,16.46424,43.11483,28.584090000000003,16.41147,42.30615,42.59836,28.584090000000003,42.59836,279001.0,5484.64,235516.0,0.84414,4,34.722021407358945,0.0,2602.607,112.4,112.41,fva,60.15351999999999,60.18702,77.06769,90.51809,90.0222,89.55757,0.15256,279000.82726,2336.0,3682.0,1216,640,192,256,Cd32 H640 C1216 N192 O256,0.05072,0.04674,0.06591
SR_bne_v1-4c_pyrene_Ch_v2-4c_Cd_1_Ch_ntn_edge_1DoU_Ch_2x1x6,7.1892,1.10543,7.0999,6.4631300000000005,1.10543,7.06278,7.1892,6.4631300000000005,7.1892,41751.8,1277.34,5695.79,0.13642,4,5.944592720225246,0.0,114.056,112.4,112.41,bne,41.24414,34.45655,29.6175,83.85056,86.19178000000001,88.815,1.43964,41751.843539999994,2352.0,3829.0,1056,432,0,768,Cd96 H432 C1056 O768,0.41891000000000006,0.3935,0.24436999999999998
SR_lwh_v1-6c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_Cu_imadazoline_Ch_ntn_edge_1x1x1,22.02665,8.3695,13.8879,8.437330000000001,8.411769999999999,21.83215,21.83215,8.437330000000001,21.83215,71221.8,3872.56,42919.7,0.6026199999999999,4,4.655243916911015,2.362749753665209,110.072,127.09200000000001,63.54600000000001,lwh,41.45324,41.44686,41.45367,90.00138000000001,90.00647,90.00084,0.5333899999999999,71221.82794,1368.0,1815.0,528,288,288,96,Cu168 H288 C528 N288 O96,0.20429,0.20075,0.16512000000000002
SR_ffc_v1-4c_porphyrin_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2NH2_Ch_ntn_edge_1x1x2,25.0549,9.98396,23.060029999999998,21.998720000000002,9.98396,23.060029999999998,25.046529999999997,21.998720000000002,25.046529999999997,41044.9,5948.48,29775.6,0.72544,4,25.87489642348075,2.368325114018133,1393.5439999999999,127.09200000000001,63.54600000000001,ffc,29.80145,29.80517,46.21022,89.80934,90.27156,89.94624,0.23579,41044.9306,342.0,499.0,164,128,40,8,Cu4 H256 C328 N80 O16,0.06842999999999999,0.0594,0.17865
SR_str_v1-6c_Zr_1_Ch_v2-6c_Zr_1_Ch_1DoU_Ch_1x1x1,27.141509999999997,24.429560000000002,27.141509999999997,24.429560000000002,24.33725,27.141509999999997,27.141509999999997,24.423779999999997,27.141509999999997,222589.0,2203.91,159890.0,0.71832,6,5.5094121285046365,10.90713767045548,114.056,889.498,91.224,str,60.60764,60.74159,60.49989,91.39479,89.67097,88.6094,0.44105,222588.51743,3744.0,6951.0,576,1344,0,1536,Zr288 H1344 C576 O1536,0.04684,0.02777,0.04597
SR_ceq_v1-6c_Cr_1_Ch_v2-6c_bicyclooctane_Ch_v3-3c_triazine_Ch_1B_2F_Ch_2x2x2,13.191220000000001,11.80735,13.129829999999998,11.80735,11.80735,13.129829999999998,13.129829999999998,7.0812800000000005,13.16705,78050.3,3992.23,40768.8,0.5223399999999999,6,41.13654629859364,3.0779298109208084,2945.986,171.987,51.996,ceq,47.27411,47.57993,39.98427,90.13547,89.69911,119.79035,0.53068,78050.29723,258.0,411.0,148,40,18,13,Cr24 H320 C1184 N144 O104 F288,0.1946,0.18338,0.15575999999999998
SR_upd_v1-4c_Ni_1_Ch_1B_4CN_Ch_1x1x1,12.939589999999999,7.0997,12.73887,7.0997,7.0997,12.58837,12.73887,6.4562,12.41112,50207.8,3520.35,21569.3,0.4296,4,8.032991360820763,2.3856019506801625,264.156,117.38600000000001,58.693000000000005,upd,30.64988,30.713440000000002,53.33656,89.7156,90.1394,90.25225999999999,0.68337,50207.82337,1344.0,1643.0,768,0,256,256,Ni64 C768 N256 O256,0.34148,0.35706,0.49518999999999996
SR_tfe_v1-3c_B_Ch_v2-3c_Cu_imadazoline_Ch_v3-4c_Cu_1_Ch_1B_2SH_Ch_ntn_edge_1x1x1,29.61007,17.88469,25.446270000000002,18.65053,18.50695,27.57997,27.209940000000003,18.65053,27.209940000000003,75141.5,4865.45,60873.6,0.81012,2,16.545109598209947,0.0,693.931,63.54600000000001,63.54600000000001,tfe,42.21917,42.217859999999995,42.15824,89.98205,90.24083,89.735,0.21085,75141.50125,690.0,952.0,312,192,72,24,Cu42 H192 C312 S48 N72 O24,0.04705,0.04716,0.05036
SR_nju_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_v3-3c_pyrrole_Ch_1DoU_Ch_2TrU_Ch_1x1x1,37.698209999999996,20.77297,37.66744,20.87148,20.65656,37.66744,37.698209999999996,20.87148,37.698209999999996,100091.0,6291.23,85525.5,0.8544799999999999,4,97.30528064542564,2.3682356291148494,6726.274,127.09200000000001,63.54600000000001,nju,46.80733,46.499629999999996,46.008340000000004,89.03681,90.00754,91.47827,0.12424,100090.75147999999,684.0,903.0,456,144,24,48,Cu12 H144 C456 N24 O48,0.055189999999999996,0.07758999999999999,0.053529999999999994
SR_ycq_v1-4c_Cu_1_Ch_v2-3c_pyrrole_Ch_1B_2TrU_Ch_ntn_edge_1x1x1,64.4553,41.21645,61.40628,41.24419,41.24419,63.09093000000001,63.09093000000001,41.24419,63.07408,346799.0,5097.71,322765.0,0.9307,6,25.58427066279618,2.375261724470377,800.7360000000001,127.09200000000001,63.54600000000001,ycq,70.23716,70.26256,70.27351999999999,89.8073,89.80121,89.93346,0.07073,346798.5309,1176.0,1660.0,672,240,24,192,Cu48 H240 C672 N24 O192,0.06341000000000001,0.07124,0.06294
SR_ptr_v1-4c_Cd_1_Ch_v2-4c_porphyrin_Ch_1B_2OH_Ch_1x1x1,26.02569,13.37033,24.81082,18.92154,13.41032,25.37242,26.01408,18.92154,26.01408,110349.0,4947.84,79714.1,0.72238,4,19.707720664592614,0.0,914.745,112.4,112.41,ptr,52.40188,52.3773,48.187509999999996,89.46743000000001,90.49995,123.44793,0.27821999999999997,110349.21728,1710.0,2323.0,864,468,72,288,Cd18 H468 C864 N72 O288,0.03801,0.05774,0.10067000000000001
SR_frl_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_ntn_edge_1B_2furan_Ch_1x2x2,15.727279999999999,8.45099,15.702639999999999,11.294360000000001,7.5396,15.727279999999999,15.56127,11.294360000000001,15.56127,46984.7,4396.44,25552.2,0.54384,4,44.46664687886782,2.3713324381170184,3026.704,127.09200000000001,63.54600000000001,frl,30.296570000000003,42.57221,36.43546,90.00164000000001,91.12893000000001,90.21759,0.46381000000000006,46984.71419,1264.0,1916.0,768,320,0,160,Cu16 H320 C768 O160,0.15229,0.48146000000000005,0.13957999999999998
SR_whv_v1-6c_Fe_1_Ch_2TrU_Ch_1x1x2,15.40611,12.3003,15.405610000000001,12.48289,12.3003,14.746939999999999,13.52798,12.48289,13.52798,75509.3,4267.51,48522.3,0.6426,6,8.014119887104947,3.364134530979702,136.062,183.53400000000002,55.845,whv,42.136109999999995,42.14245,42.52322,89.99728,89.99685,90.00081,0.4164,75509.28215,544.0,728.0,288,0,0,208,Fe96 C576 O416,0.55819,0.52373,0.47423000000000004
SR_kce_v1-3c_triazine_Ch_v2-4c_porphyrin_Ch_v3-12c_Mn_1_Ch_1B_4F_Ch_1x1x1,21.73674,5.99371,8.7936,6.00939,5.73345,8.784889999999999,8.52863,6.00939,8.52863,74120.4,2832.77,28481.5,0.38426,24,25.054802498032764,6.5609631259876044,2747.3109999999997,487.501,54.938,kce,42.00157,42.09639,41.92453,89.31306,89.96398,89.62286,0.82595,74120.41094,2512.0,3761.0,1344,120,192,216,Mn64 H120 C1344 N192 O216 F576,0.13982,0.17269,0.14937
SR_vng_v1-6c_Fe_1_Ch_1B_4H_Ch_2x1x2,17.16367,5.79092,17.16367,11.97605,5.57022,17.160510000000002,16.82894,11.97605,16.82894,66644.8,3886.86,36072.1,0.5412600000000001,6,7.323276985711862,3.3824280450334783,164.11599999999999,183.53400000000002,55.845,vng,42.35696,36.270579999999995,44.5417,90.02991999999999,103.11595,89.9789,0.53889,66644.76891,416.0,662.0,192,96,0,104,Fe96 H384 C768 O416,0.7469100000000001,0.33098,0.66527
SR_iac_v1-4c_bicyclooctane_Ch_v2-6c_Zr_1_Ch_1B_2CF3_Ch_1x1x1,10.784460000000001,7.22917,10.751560000000001,7.4877899999999995,7.4877899999999995,9.854510000000001,9.854510000000001,7.22209,10.41575,77412.4,2704.67,28588.4,0.3693,6,14.963874963504145,10.980885374321463,1124.5230000000001,889.498,91.224,iac,40.45047,43.858779999999996,43.64079,90.19545,89.82172,89.06987,0.88421,77412.42372,2880.0,5194.0,1056,640,0,512,Zr96 H640 C1056 O512 F576,0.20792,0.10496,0.08893
SR_brk_v1-3c_B_Ch_v2-3c_B_Ch_v3-6c_CdZn_1_Ch_1B_4F_Ch_ntn_edge_1x1x2,7.80985,4.75402,7.617660000000001,5.18794,5.16504,7.80985,7.7523800000000005,5.18794,7.7523800000000005,33902.2,3054.75,10825.0,0.3193,6,14.568565611459965,3.3860766661897963,651.2909999999999,418.579,65.38,brk,45.69648,17.89421,41.46281,89.5506,89.96709,89.55624,1.0008,33902.18443,1136.0,1712.0,576,96,0,208,Zn16 Cd48 H96 C576 O208 F192,0.17045,0.05264,0.17536
SR_urn_v1-8c_Zr_1_Ch_v2-4c_pyrene_Ch_v3-3c_B_Ch_1B_2CH3_Ch_ntn_edge_1x1x1,39.84817,21.35371,39.81108,21.35371,21.31549,39.697390000000006,39.81108,20.8476,39.37647,79154.3,4886.5,56492.4,0.7137,8,41.42173845240146,10.886742557612813,10236.306999999999,819.454,91.224,urn,42.75819,42.896029999999996,43.1568,90.015,89.96274,90.41298,0.26631,79154.25201,1434.0,2343.0,744,576,0,96,Zr18 H576 C744 O96,0.07787000000000001,0.057589999999999995,0.07014
SR_diaj_v1-6c_Al_1_Ch_ntn_edge_1x1x1,16.191270000000003,13.05667,16.191270000000003,13.05667,13.00595,16.15805,16.191270000000003,13.05667,16.191270000000003,61676.9,1522.71,27345.1,0.44336000000000003,12,3.4123896257060085,3.084299995253867,88.01799999999999,96.945,26.982,diaj,39.520990000000005,39.48364,39.52554,89.99176999999999,90.01911,89.97381,0.93305,61676.9292,2112.0,3163.0,576,0,0,1248,Al288 C576 O1248,0.72029,0.44621000000000005,0.5492199999999999
SR_btv_v1-5c_bicyclooctane_Ch_v2-6c_Zr_1_Ch_1TrU_Ch_1B_4H_Ch_ntn_edge_2x2x1,14.735420000000001,13.37865,14.61059,13.37865,4.18544,14.55173,14.61059,4.18544,14.52532,37243.7,3048.26,17729.5,0.47603999999999996,9,45.25815241453617,10.796371705214396,3731.446,873.4989999999999,91.224,btv,35.41104,42.11743,25.31854,90.2671,84.34226,82.43504,0.6814,37243.66647,1200.0,1951.0,480,368,48,256,Zr48 H368 C480 N48 O256,0.7996,0.16940999999999998,0.20073
SR_stp_v1-4c_ethene_Ch_v2-6c_Fe_1_Ch_1DoU_Ch_2x2x3,15.26096,3.77995,15.170960000000001,14.17995,3.8711800000000003,14.496929999999999,14.96295,14.17995,14.96295,39500.4,3387.16,18644.2,0.47200000000000003,6,10.327028710975387,3.4226898532810424,304.209,183.53400000000002,55.845,stp,40.96268,38.9601,28.79795,90.78262,89.69011,120.73343,0.64556,39500.44043,1176.0,1779.0,504,288,0,312,Fe72 H288 C504 O312,0.32605,0.29420999999999997,0.87615
SR_mdf_v1-4c_Cd_1_Ch_1B_4F_Ch_1x1x2,9.72764,3.8268199999999997,9.72764,8.224269999999999,3.75754,9.72744,9.3032,8.224269999999999,9.3032,31648.2,3124.19,8613.36,0.27216,4,7.436341174901539,0.0,236.076,112.4,112.41,mdf,28.56721,28.61755,38.71295,90.24228000000001,89.76858,89.90151999999999,0.9814799999999999,31648.157089999997,528.0,840.0,256,0,0,128,Cd32 C512 O256 F256,0.23446,0.22762,0.15057
SR_xlz_v1-3c_pyrrole_Ch_v2-8c_Mn_1_Ch_1B_2CF3_Ch_1x1x2,25.853839999999998,6.76032,25.67938,24.548560000000002,6.76032,25.67938,25.853839999999998,24.548560000000002,25.853839999999998,53847.4,3271.6,28557.4,0.5303399999999999,16,25.67357090878088,5.121306009187991,1460.749,255.202,54.938,xlz,46.583659999999995,46.45486,29.634240000000002,85.58431,95.88935,122.39108999999999,0.58777,53847.410260000004,1398.0,2261.0,624,168,216,0,Mn24 H168 C624 N216 Cl6 F360,0.08172,0.05951,0.11264
SR_fff_v1-4c_1anC_Ch_v2-4c_1anC_Ch_v3-4c_Cu_1_Ch_1B_2F_Ch_1x1x1,22.74275,10.7254,22.37022,10.96142,10.96142,22.63299,22.63299,10.7324,22.74275,69942.7,3314.89,41102.5,0.5876600000000001,4,18.49816015107441,2.3749927598194907,2381.408,127.09200000000001,63.54600000000001,fff,41.71861,40.514179999999996,41.38196,89.79947,89.92721,90.18902,0.52472,69942.72977,1656.0,2495.0,904,256,0,192,Cu48 H256 C904 O192 F256,0.10464000000000001,0.10678,0.14392
SR_wjd_v1-6c_Zr_1_Ch_ntn_edge_2x2x1,12.1066,3.30047,12.10573,3.30047,3.30047,12.10573,12.10573,3.1635,12.1066,67051.3,1652.28,14790.2,0.22058000000000003,12,3.515539848767897,10.869239164394536,88.01799999999999,889.498,91.224,wjd,44.55741,44.55695,39.00178,90.00069,90.00296,120.00986,1.3712799999999998,67051.30894,792.0,1599.0,72,264,0,384,Zr288 H1056 C288 O1536,0.22995,0.22328,0.18879
SR_vme_v1-6c_Cr_1_Ch_2B_2OH_Ch_2x1x1,16.25346,8.51426,16.22992,13.50939,13.279420000000002,16.195729999999998,15.750539999999999,13.50939,15.750539999999999,36176.1,4508.45,22698.3,0.62744,6,11.497781374019336,3.0549879802778266,304.209,171.987,51.996,vme,54.451130000000006,26.19163,29.02225,89.81083000000001,119.07015,90.04741,0.39828,36176.12058,752.0,988.0,336,192,0,200,Cr24 H192 C336 O200,0.13038,0.13079000000000002,0.11656
SR_hey_v1-4c_Cu_1_Ch_v2-3c_Cu_imadazoline_Ch_v3-3c_Cu_imadazoline_Ch_1B_2Br_Ch_ntn_edge_1x1x1,35.96112,11.37377,35.84945,11.37377,11.33988,35.96112,35.84945,11.33988,35.96112,114865.0,3165.05,85130.9,0.7411399999999999,11,8.701145016787963,5.273844270559096,343.962,254.18400000000003,63.54600000000001,hey,48.66395,48.445009999999996,48.72522,89.70518,89.55404,90.24784,0.39476,114864.84620999999,1416.0,2048.0,624,288,192,96,Cu120 H288 C624 Br96 N192 O96,0.22413000000000002,0.16201,0.1726
SR_cex_v1-4c_ethene_Ch_v2-12c_Mn_1_Ch_v3-4c_ethene_Ch_1B_4Br_Ch_1x1x1,11.57035,2.38345,5.2972,6.54735,2.10758,5.404719999999999,11.57035,6.54735,11.57035,13633.2,487.466,1351.6,0.09913999999999999,28,37.384118541072716,22.806715562216343,20289.348,487.501,54.938,cex,26.808220000000002,26.54059,22.01701,89.74597,90.78381999999999,119.49843999999999,2.59001,13633.216080000002,610.0,1007.0,348,0,0,54,Mn16 C348 Br192 O54,0.23495,0.23003,0.29391999999999996
SR_rob_v1-6c_Ni_1_Ch_2B_2OH_Ch_2x1x1,10.83277,8.58447,10.69249,8.630189999999999,8.630189999999999,10.69249,10.69249,7.94005,10.83277,28361.0,4243.04,14498.1,0.5112,6,11.599732896046614,5.9376954168186336,304.209,268.786,58.693000000000005,rob,37.90035,29.02017,27.30943,109.22872,90.06138,89.76879,0.55338,28360.999330000002,784.0,1051.0,336,208,0,208,Ni32 H208 C336 O208,0.19413,0.1394,0.13707
SR_uoi_v1-4c_Cd_1_Ch_2B_2SH_Ch_1x1x2,24.15909,12.16817,24.04693,22.38032,12.16817,23.50672,23.58987,22.38032,23.58987,311591.0,5004.67,223996.0,0.71888,4,11.506700299992216,0.0,368.45300000000003,112.4,32.06,uoi,88.18689,88.25465,40.035379999999996,89.97856999999999,89.94968,89.89761,0.28969,311590.83643,3904.0,5614.0,1792,1024,0,512,Cd64 H1024 C1792 S512 O512,0.0308,0.04314,0.049210000000000004
SR_zul_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_v3-3c_Cu_imadazoline_Ch_1TrU_Ch_1x1x1,13.238129999999998,12.01643,13.20519,12.01643,6.67733,13.205179999999999,13.20519,8.12059,12.53652,24363.6,4429.53,14298.0,0.58686,4,5.626554110642589,2.3825404272654014,112.04,127.09200000000001,63.54600000000001,zul,44.48884,23.04666,23.76192,89.99251,89.99172,89.98337,0.48862,24363.55001,440.0,540.0,240,48,48,64,Cu40 H48 C240 N48 O64,0.19134,0.11155999999999999,0.1449
SR_jph_v1-3c_Cu_imadazoline_Ch_v2-4c_Cu_1_Ch_1TrU_Ch_1x1x1,35.371179999999995,29.438340000000004,35.37021,29.461059999999996,29.453809999999997,35.36615,35.358259999999994,29.461059999999996,35.358259999999994,107801.0,5010.14,96009.5,0.8906200000000001,2,7.022487308561972,0.0,134.094,63.54600000000001,63.54600000000001,jph,51.65355,51.66072,40.39812,89.94877,89.98315,89.99983,0.12635,107800.70909,504.0,644.0,224,96,96,32,Cu56 H96 C224 N96 O32,0.07271,0.0801,0.08388999999999999
SR_scu_v1-8c_Co_2_Ch_v2-4c_porphyrin_Ch_1DoU_Ch_2x2x2,15.749939999999999,4.7023,15.746479999999998,13.991370000000002,4.7023,15.69,15.70229,13.991370000000002,15.70229,43494.6,4341.43,22921.6,0.527,16,18.58078843205086,4.915842049554177,678.682,271.182,58.933,scu,36.49146,36.50848,32.64889,90.26626999999999,89.80315,90.41205,0.49738999999999994,43494.568510000005,1224.0,1781.0,576,352,256,0,Co32 H352 C576 N256 Cl8,0.23945,0.25556999999999996,0.57306
SR_hfp_v1-4c_ethene_Ch_v2-4c_ethene_Ch_v3-4c_ethene_Ch_v4-8c_Mn_1_Ch_1B_2NH2_Ch_1x1x2,8.228480000000001,5.17033,7.97345,5.72625,5.41097,8.22846,8.228480000000001,5.72625,8.228480000000001,54902.7,3411.07,14662.3,0.26705999999999996,16,16.598990089039784,5.226620839455068,720.688,255.202,54.938,hfp,29.99966,57.26166,31.960729999999998,90.21544,90.01094,89.98034,0.821,54902.71419,1288.0,1856.0,480,384,384,0,Mn64 H768 C960 N768 Cl16,0.59643,0.18315,0.11035
SR_ukk_v1-4c_Ni_1_Ch_3B_fused_8H_Ch_1x1x3,11.56846,1.9481099999999998,11.5105,11.10774,1.91687,11.523060000000001,11.51506,11.10774,11.51506,74883.0,3329.97,29590.8,0.39516,4,11.55702110886923,2.3859375126943294,264.235,117.38600000000001,58.693000000000005,ukk,60.031940000000006,59.974990000000005,20.79883,90.1117,90.02615,89.67408,0.68745,74883.04953999999,2784.0,4100.0,1536,768,0,384,Ni96 H768 C1536 O384,2.6604799999999997,2.46695,0.11994
SR_msq_v1-8c_Zr_1_Ch_v2-8c_Zr_1_Ch_v3-6c_bicyclooctane_Ch_1TrU_Ch_1DoU_Ch_2x2x2,12.26399,3.35636,12.17326,10.19689,3.3648599999999997,12.21592,12.07114,10.19689,12.07114,51666.9,2087.34,12402.1,0.24004,8,12.683302341491745,11.202012013838672,510.32099999999997,819.454,91.224,msq,44.36936,43.49277,26.774729999999998,89.59605,89.84853000000001,90.0716,1.15693,51666.9403,2320.0,4223.0,832,576,0,768,Zr144 H576 C832 O768,0.27065,0.19122,0.48501000000000005
SR_sta_v1-6c_bicyclooctane_Ch_v2-6c_Zn_1_Ch_ntn_edge_1DoU_Ch_3x3x1,9.05302,4.6007,9.00873,4.72578,4.69613,8.976469999999999,8.50517,4.72578,8.50517,38608.0,2838.41,11677.4,0.30246,9,12.02296171768816,3.2171298627382146,518.385,277.519,65.38,sta,37.94097,37.0078,30.994490000000003,89.89031999999999,90.38229,117.48168999999999,1.0356299999999998,38607.999910000006,1440.0,2202.0,576,252,0,468,Zn144 H252 C576 O468,0.21853000000000003,0.23305,0.23873000000000003
SR_rob_v1-6c_Mg_1_Ch_2B_4H_Ch_2x1x1,15.87169,13.0746,15.87169,13.363179999999998,13.363179999999998,15.87169,15.87169,13.33836,15.49254,54565.2,5247.46,38322.2,0.7023199999999999,5,2.1928756455050067,0.0,45.016999999999996,24.305,24.305,rob,46.17653,34.34138,34.41044,90.37886999999999,89.75907,90.04502,0.27671,54565.222429999994,432.0,699.0,192,120,0,96,Mg48 H240 C384 O192,0.83668,0.15769,0.29651
SR_wko_v1-6c_Al_1_Ch_1B_4Br_Ch_1x1x2,13.08772,2.8664,13.00688,10.69052,2.8664,13.08772,13.08772,10.69052,13.08772,44532.6,1565.43,14930.9,0.33528,6,7.642983673506112,3.1003472610462515,479.7,96.945,26.982,wko,33.77929,34.0785,44.32464,89.99298,90.22152,119.21635,1.37463,44532.60862,624.0,989.0,288,0,0,156,Al72 C576 Br288 O312,0.22134,0.29673,0.41777
SR_zul_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_v3-3c_Cu_imadazoline_Ch_2B_4F_Ch_1x1x1,32.202890000000004,27.136129999999998,32.19407,27.136129999999998,18.27935,31.242459999999998,32.19407,18.66116,31.34425,206823.0,4459.64,170558.0,0.8246600000000001,4,39.03400129021532,2.366735745903628,4394.157999999999,127.09200000000001,63.54600000000001,zul,78.40954,52.25078,50.48229,89.83924,89.94256,90.09985,0.19995,206822.66968,1696.0,2531.0,952,112,48,64,Cu40 H112 C952 N48 O64 F480,0.054970000000000005,0.03978,0.05134
SR_ycr_v1-3c_pyrrole_Ch_v2-4c_Ni_1_Ch_2B_fused_Ch_1x1x1,81.67002,52.516819999999996,79.43169,52.516819999999996,52.516819999999996,81.45752,81.45752,52.28203,81.67002,710361.0,5609.8,664174.0,0.9349799999999999,4,9.822194422920424,2.384561286685254,214.175,117.38600000000001,58.693000000000005,ycr,89.15583000000001,89.27154,89.25293,90.23411,90.09548000000001,89.83529,0.059039999999999995,710361.19008,2592.0,3908.0,1488,816,48,192,Ni48 H816 C1488 N48 O192,0.06896000000000001,0.061320000000000006,0.058629999999999995
SR_eps_v1-3c_B_Ch_v2-8c_Mn_1_Ch_v3-4c_porphyrin_Ch_ntn_edge_1B_4CN_Ch_1x1x1,24.549879999999998,9.08685,23.760270000000002,9.08685,9.08685,24.530839999999998,24.549879999999998,9.08685,24.549879999999998,31101.9,4218.07,17408.4,0.55972,16,42.66319031230057,5.172309782223122,2560.1020000000003,255.202,54.938,eps,31.42843,31.42708,31.51884,91.10264000000001,88.99816,92.01146999999999,0.45092,31101.926369999997,681.0,882.0,396,66,204,0,Mn12 H66 C396 N204 Cl3,0.1826,0.22173,0.22030999999999998
SR_she_v1-4c_porphyrin_Ch_v2-6c_Mg_1_Ch_2B_4CN_Ch_1x1x1,37.75059,16.79974,37.75059,16.9566,16.54916,37.67049,35.518240000000006,16.9566,35.518240000000006,155464.0,5149.33,108175.0,0.69582,5,2.18435382131238,0.0,45.016999999999996,24.305,24.305,she,53.76745,53.789640000000006,53.75403000000001,90.00109,90.08615,90.00063,0.27797,155463.5766,2136.0,2707.0,1296,168,432,192,Mg48 H168 C1296 N432 O192,0.13144,0.1245,0.10720999999999999
SR_epc_v1-6c_Al_1_Ch_v2-4c_1anC_Ch_v3-4c_porphyrin_Ch_2B_2Br_Ch_1x1x1,31.369629999999997,7.95188,30.70205,21.74721,7.95188,30.595090000000003,30.653,21.74721,30.653,101446.0,3213.12,69476.6,0.68486,6,19.93467601814441,3.09665126995114,2059.165,96.945,26.982,epc,52.25445,52.42514,37.03205,90.00757,90.23307,89.99355,0.4557,101446.49707,1412.0,2155.0,788,272,32,104,Al24 H272 C788 Br192 N32 O104,0.0774,0.07038,0.07651000000000001
